Case_no,Feature,Chemistry,Pipe_OD,Pipe_WT,Yield_Strength,Tensile_Strength,C,Mn,S
19671,JT-04,LIBS_XRF,4.5,0.219,56784.62712035762,76771.24611957978,0.23198059556150769,0.5778973131867293,0.004086556198075783
19672,JT-04,LIBS_XRF,4.5,0.219,46815.323139986416,80621.93783547299,0.18995852579519662,0.5821043983419916,0.02542520065108354
19673,JT-04,LIBS_XRF,4.5,0.219,65014.965440122316,73061.98037827789,0.15904440924255847,0.5029528929328979,0.01764930541241798
19674,JT-04,LIBS_XRF,4.5,0.219,34950.83455094282,69144.3666294051,0.17983940886849226,0.5309270399716618,0.015091726169145435
19675,JT-04,LIBS_XRF,4.5,0.219,52934.98260489147,74170.94336097759,0.19246451642845705,0.5359943446900861,0.012303087709815655
19676,JT-04,LIBS_XRF,4.5,0.219,53018.15643749593,69068.0456941396,0.2423179900444825,0.5113557562700726,0.02161356361463907
19677,JT-04,LIBS_XRF,4.5,0.219,51488.18671771111,64057.335448258564,0.16763630523911477,0.5726754177082063,0.02595848556263131
19678,JT-04,LIBS_XRF,4.5,0.219,56133.77956115753,73878.07069953825,0.18468401396414003,0.48376798655951136,0.019282344580322273
19679,JT-04,LIBS_XRF,4.5,0.219,47733.19589774377,74169.01344128406,0.14600955186776643,0.5045726726342312,0.014327690021877566
19680,JT-04,LIBS_XRF,4.5,0.219,61835.90215558741,75855.50372094054,0.109635134582819,0.48307129549792277,0.01990196431339001
19681,JT-04,LIBS_XRF,4.5,0.219,41410.99285868768,76890.89839597275,0.21976879789628712,0.538446263803231,0.02506277178546236
19682,JT-04,LIBS_XRF,4.5,0.219,44885.36876995988,71881.53613990573,0.18029555393894064,0.5534370511059494,0.017748082101848753
19683,JT-04,LIBS_XRF,4.5,0.219,64140.130538318066,78167.59689471591,0.18621845902452638,0.4419630349023236,0.033654445201762626
19684,JT-04,LIBS_XRF,4.5,0.219,44036.12900627722,72485.85370765986,0.2240695078168592,0.5442380150017453,0.02697827394591256
19685,JT-04,LIBS_XRF,4.5,0.219,61943.92810660424,72423.06651092308,0.32097548881781646,0.4902984223256893,0.027918167262946398
19686,JT-04,LIBS_XRF,4.5,0.219,51839.34894480007,69416.13817698725,0.19707469316812878,0.5395879492499432,0.028693305988116393
19687,JT-04,LIBS_XRF,4.5,0.219,51151.51006366503,77323.24376734301,0.10413087289541936,0.5245304779845567,0.025799126921151105
19688,JT-04,LIBS_XRF,4.5,0.219,54623.33387821193,64814.86610067974,0.131639291184777,0.5559928645181301,0.02611366163369299
19689,JT-04,LIBS_XRF,4.5,0.219,48518.71516721911,74120.44241772892,0.19213042044490009,0.5713775580724477,0.020045361115225566
19690,JT-04,LIBS_XRF,4.5,0.219,63242.373493739105,69042.62176707898,0.11332883535684002,0.5071838815759314,0.03155059099419238
19691,JT-04,LIBS_XRF,4.5,0.219,49177.09903819527,70020.91532237495,0.20899497925423313,0.41962577138276647,0.02648513256707152
19692,JT-04,LIBS_XRF,4.5,0.219,54887.518412246936,74262.77491765251,0.14773741125868559,0.5146507212174246,0.032510137158537275
19693,JT-04,LIBS_XRF,4.5,0.219,56712.40380343039,75823.86359067817,0.122451846140299,0.502585359878476,0.013931209760749531
19694,JT-04,LIBS_XRF,4.5,0.219,49523.18207717242,76756.28148404388,0.14296594448835126,0.5443492519692131,0.013699713248248126
19695,JT-04,LIBS_XRF,4.5,0.219,43421.78129261204,72904.43818889013,0.13576446469748707,0.4631895048710253,0.026680554081405735
19696,JT-04,LIBS_XRF,4.5,0.219,52573.010620316345,80369.66365164611,0.081377101661817,0.5267098405550754,0.0228445275100719
19697,JT-04,LIBS_XRF,4.5,0.219,54136.370233479254,83560.54642272253,0.16432530802306625,0.5358475167850807,0.024746438715550295
19698,JT-04,LIBS_XRF,4.5,0.219,45536.6041735546,67426.43671088893,0.19079210228464263,0.5711775969548778,0.02870581442431802
19699,JT-04,LIBS_XRF,4.5,0.219,39775.488526067085,71472.38556836203,0.1861368177928292,0.5049476048799769,0.024473781551373128
19700,JT-04,LIBS_XRF,4.5,0.219,64728.151128292135,69350.63372522782,0.1573857975751546,0.5588951401807074,0.010456522055524203
19701,JT-04,LIBS_XRF,4.5,0.219,57750.642231659505,83527.63036929988,0.12092111281696596,0.5822627303042899,0.036551137259794565
19702,JT-04,LIBS_XRF,4.5,0.219,50918.89824736193,75692.55279332261,0.16466644650211373,0.5220827431478634,0.022532617254744876
19703,JT-04,LIBS_XRF,4.5,0.219,49852.832245147416,68934.45766011639,0.18711672783581376,0.5387215465956421,0.018346413549451886
19704,JT-04,LIBS_XRF,4.5,0.219,48451.686997008306,78771.26347380521,0.18354293396654156,0.5178588472050345,0.02529619568284363
19705,JT-04,LIBS_XRF,4.5,0.219,60266.97295851414,72825.4191293248,0.26085741515369176,0.5226053889615644,0.026351593074812402
19706,JT-04,LIBS_XRF,4.5,0.219,61016.97651417661,74648.41024758459,0.15797744294868535,0.44397793229684196,0.015426249253756744
19707,JT-04,LIBS_XRF,4.5,0.219,52674.542519396506,75384.42856390197,0.1602439310390491,0.563909464460891,0.016866979212035667
19708,JT-04,LIBS_XRF,4.5,0.219,53983.57437616674,71519.73382366002,0.0957839661239171,0.5226788810964601,0.014621599494237154
19709,JT-04,LIBS_XRF,4.5,0.219,51138.11244183342,85965.73984298628,0.23180189985721533,0.5779734434337129,0.02031733282888571
19710,JT-04,LIBS_XRF,4.5,0.219,58786.16730256353,74886.78940630452,0.1377134986189173,0.49941091757840717,0.014673969278339524
19711,JT-04,LIBS_XRF,4.5,0.219,55841.48426536684,75158.78615232343,0.1634365428746746,0.5199639701687364,0.040531366236953144
19712,JT-04,LIBS_XRF,4.5,0.219,57302.063589622034,70880.51806788982,0.23773833901137298,0.5209626313544921,0.02864267933331128
19713,JT-04,LIBS_XRF,4.5,0.219,60920.81857020877,80558.62789603404,0.11357732526950627,0.4992126486274684,0.013633827076632634
19714,JT-04,LIBS_XRF,4.5,0.219,59123.82156535802,70041.9408925596,0.1323378663087902,0.5091871903903695,0.028904671070789208
19715,JT-04,LIBS_XRF,4.5,0.219,63327.413239416244,67818.12335788258,0.18671576436682583,0.5347724539573859,0.01327402122826321
19716,JT-04,LIBS_XRF,4.5,0.219,52751.309112226445,76224.40973315171,0.15058737527295718,0.562135340871813,0.027910004288807674
19717,JT-04,LIBS_XRF,4.5,0.219,54254.31587870544,69179.5794533988,0.2021005788328135,0.5253194281634542,0.01548170891976067
19718,JT-04,LIBS_XRF,4.5,0.219,53807.43501903995,68628.17937227416,0.11741154264647946,0.522815114705069,0.02031407671147803
19719,JT-04,LIBS_XRF,4.5,0.219,60737.6227447139,80950.78192239092,0.13300990189589196,0.4871373910582988,0.018102202574991413
19720,JT-04,LIBS_XRF,4.5,0.219,54110.82649706308,76796.04555677038,0.06615787468456799,0.5446302926854611,0.02382073418320178
19721,JT-04,LIBS_XRF,4.5,0.219,51179.61295525355,69365.96250303902,0.19813800913537666,0.531617440957423,0.02153390111237796
19722,JT-04,LIBS_XRF,4.5,0.219,61234.169535917914,76705.5980657272,0.1482499113107257,0.4976205431726832,0.011295016102902818
19723,JT-04,LIBS_XRF,4.5,0.219,47461.231819953966,74316.02485875593,0.19933184345018629,0.49310564586302813,0.01814504674443148
19724,JT-04,LIBS_XRF,4.5,0.219,52826.70224610759,68990.47940995509,0.13883778888235743,0.5179154182293344,0.012436954678150628
19725,JT-04,LIBS_XRF,4.5,0.219,52583.61511159168,69982.71932878169,0.10363555249379619,0.552492458053266,0.02758942659418586
19726,JT-04,LIBS_XRF,4.5,0.219,50506.949853918806,69359.17431341654,0.19279738245317088,0.5205630695721929,0.02099378977571763
19727,JT-04,LIBS_XRF,4.5,0.219,50720.59657812395,71528.03535022371,0.040941558393688265,0.46198913524153795,0.02252638832073582
19728,JT-04,LIBS_XRF,4.5,0.219,53605.07411808135,77230.28400948225,0.09048784602542748,0.4852829996216618,0.030733105265769174
19729,JT-04,LIBS_XRF,4.5,0.219,58338.19181512125,66671.64327949524,0.19497416467671158,0.5386222843725635,0.027468261010737717
19730,JT-04,LIBS_XRF,4.5,0.219,52153.60474959752,70938.53275972854,0.235975318699224,0.5290834603874127,0.028724126024563285
19731,JT-04,LIBS_XRF,4.5,0.219,49897.16403358763,73200.72791277948,0.23524694720590344,0.5185954961215788,0.01995044236092187
19732,JT-04,LIBS_XRF,4.5,0.219,58271.34690583242,69275.68778526982,0.1430180771260067,0.5793247742476174,0.026756124770157447
19733,JT-04,LIBS_XRF,4.5,0.219,59132.928772925436,73639.16816120784,0.2210546283777014,0.5648121186458821,0.039727911112164116
19734,JT-04,LIBS_XRF,4.5,0.219,54262.79919682031,71841.58542976131,0.16282998803254253,0.4718572793540687,0.02399292143217516
19735,JT-04,LIBS_XRF,4.5,0.219,56581.773885662646,71047.68533013461,0.187318467863039,0.5350731972527191,0.026718308333980343
19736,JT-04,LIBS_XRF,4.5,0.219,58000.15502416141,75895.44808612546,0.2304138188977057,0.596178562261262,0.02880750591350117
19737,JT-04,LIBS_XRF,4.5,0.219,71121.55787126182,75429.12053021023,0.1859002700514147,0.5725093000374649,0.01954036808686995
19738,JT-04,LIBS_XRF,4.5,0.219,55080.61650740886,75039.42593279891,0.15931070372512365,0.5354377595104693,0.023306379528536997
19739,JT-04,LIBS_XRF,4.5,0.219,55540.741046768846,68575.67375933769,0.21669054994283343,0.5514375536585143,0.015634032587607836
19740,JT-04,LIBS_XRF,4.5,0.219,54744.36061861545,70411.25953047225,0.18005461163905306,0.5800405539477018,0.0137350810017937
19741,JT-04,LIBS_XRF,4.5,0.219,64050.658602005955,78567.52904322038,0.15994285441252853,0.5260651178889277,0.028160709623100542
19742,JT-04,LIBS_XRF,4.5,0.219,54370.788542322785,75999.89101405967,0.14034572897160225,0.5736379866894445,0.02287850635946404
19743,JT-04,LIBS_XRF,4.5,0.219,60914.032612414965,80577.0406112849,0.18016905439610387,0.616229864520675,0.013832449147263818
19744,JT-04,LIBS_XRF,4.5,0.219,50721.309606909505,77225.38952367818,0.20666987518536134,0.47628056590013423,0.013909030057428594
19745,JT-04,LIBS_XRF,4.5,0.219,61401.07640262938,79344.13491410419,0.07289198091621124,0.5637651038787738,0.025802404414240938
19746,JT-04,LIBS_XRF,4.5,0.219,43891.09444231993,73732.0614826474,0.12383078611885531,0.5029553952776786,0.015356436977125295
19747,JT-04,LIBS_XRF,4.5,0.219,64437.40849317283,78472.30174073404,0.17683184359006346,0.515961178675119,0.02388730140510287
19748,JT-04,LIBS_XRF,4.5,0.219,59492.84947319774,77569.74580269167,0.18644290924250462,0.5858316618526879,0.02160963184011504
19749,JT-04,LIBS_XRF,4.5,0.219,54360.20417656965,73428.80555136575,0.166829032682756,0.527396076038618,0.02654679102039552
19750,JT-04,LIBS_XRF,4.5,0.219,45985.0073922397,72000.32590577718,0.1652974647653723,0.46397167998977773,0.0146823934609443
19751,JT-04,LIBS_XRF,4.5,0.219,48495.32548023555,72370.34345707852,0.17877271177271709,0.5233953663210681,0.026511247150249054
19752,JT-04,LIBS_XRF,4.5,0.219,49715.02394917969,72300.44663519395,0.22320257998135434,0.5493476054762497,0.03544249274877991
19753,JT-04,LIBS_XRF,4.5,0.219,52966.84103058275,71203.41979516942,0.09812661055902812,0.5100725609641954,0.012233007057204131
19754,JT-04,LIBS_XRF,4.5,0.219,61740.00387204972,74760.71029569495,0.11547306794617629,0.61057626435211,0.026690472874096753
19755,JT-04,LIBS_XRF,4.5,0.219,58347.276176011124,72168.78954707168,0.07377237124406533,0.5290835548803277,0.024007745412337262
19756,JT-04,LIBS_XRF,4.5,0.219,63853.656880425915,77143.80790421214,0.2289951024533427,0.4970833441981139,0.02699384993289955
19757,JT-04,LIBS_XRF,4.5,0.219,61960.19184228126,69989.29596080238,0.1448220839843359,0.4884460428437577,0.012549294273939117
19758,JT-04,LIBS_XRF,4.5,0.219,54416.35036594762,75031.01100127127,0.10366024136834136,0.569243176765895,0.02542811090097267
19759,JT-04,LIBS_XRF,4.5,0.219,53071.37412188654,75201.01668634906,0.12247251726878716,0.5178292041745893,0.032653037214910016
19760,JT-04,LIBS_XRF,4.5,0.219,45124.27473551394,72920.8853243005,0.15366758225813507,0.5450605918952908,0.004980225760598509
19761,JT-04,LIBS_XRF,4.5,0.219,57302.06247877775,70763.07957681261,0.11468511282796809,0.5417784810464488,0.01952953603761988
19762,JT-04,LIBS_XRF,4.5,0.219,54220.2084213033,77338.54609112437,0.18166187773895134,0.5366717075575624,0.027673819795340684
19763,JT-04,LIBS_XRF,4.5,0.219,54772.42708055492,71650.0233239749,0.1342058448834357,0.4853423329485534,0.03005246175243448
19764,JT-04,LIBS_XRF,4.5,0.219,50192.08906624234,66130.82785653048,0.1656134880893865,0.5467339018558611,0.01594639469360494
19765,JT-04,LIBS_XRF,4.5,0.219,47612.92908360761,65250.91772293947,0.14345152895364655,0.5161408043613922,0.01819342465288601
19766,JT-04,LIBS_XRF,4.5,0.219,51600.11967845613,72789.62529838593,0.14946661606595008,0.5189256769246217,0.015711527791878108
19767,JT-04,LIBS_XRF,4.5,0.219,53131.411700034674,74424.25651959644,0.19898802373982472,0.5514144247668432,0.021733884131425265
19768,JT-04,LIBS_XRF,4.5,0.219,55400.871892940646,70412.06546438349,0.10740403172094984,0.5653665665010201,0.022974620608981183
19769,JT-04,LIBS_XRF,4.5,0.219,49789.70489588509,73573.61767265316,0.1861911106844371,0.5425592532773903,0.023686275846639335
19770,JT-04,LIBS_XRF,4.5,0.219,50381.50127441222,74145.11139536972,0.16635822562115546,0.5694691529352898,0.021287755940976615
19771,JT-04,LIBS_XRF,4.5,0.219,40455.1897584805,74639.2404996727,0.1530549090690732,0.5581377109722695,0.017947024122587887
19772,JT-04,LIBS_XRF,4.5,0.219,61547.499712234116,75149.48410588631,0.09492133417214665,0.5958728081625283,0.021833170286289606
19773,JT-04,LIBS_XRF,4.5,0.219,45922.71581622363,68858.09789109207,0.12266976349409196,0.49199587823878155,0.025646089906573563
19774,JT-04,LIBS_XRF,4.5,0.219,47733.54278504637,72675.9577583719,0.10637191725650774,0.5625670755408294,0.024643264365933636
19775,JT-04,LIBS_XRF,4.5,0.219,50494.90121234347,74701.88979721017,0.23008917126408293,0.5624954719822898,0.036680529072625374
19776,JT-04,LIBS_XRF,4.5,0.219,52887.190932038684,69160.55145735787,0.08654927783720767,0.560579514353785,0.017170211263976186
19777,JT-04,LIBS_XRF,4.5,0.219,56763.24386551069,69710.88455455352,0.14303271945739182,0.5280025703704748,0.02175313586344746
19778,JT-04,LIBS_XRF,4.5,0.219,53311.62796765108,74828.43993304526,0.18945722012557334,0.5455697023873222,0.026784016526599362
19779,JT-04,LIBS_XRF,4.5,0.219,50475.75740489999,79676.9988862796,0.16422128368245775,0.5545000139498871,0.02628352549320506
19780,JT-04,LIBS_XRF,4.5,0.219,45510.38360070221,66183.83796421258,0.14749335062884933,0.4909295483977911,0.021766484569285816
19781,JT-04,LIBS_XRF,4.5,0.219,49419.401429347294,77753.00638117397,0.16603269959221384,0.5360174784684266,0.037951194200838596
19782,JT-04,LIBS_XRF,4.5,0.219,52976.53211532271,68086.39497910746,0.18779744640275084,0.4969396580158812,0.04722361194590207
19783,JT-04,LIBS_XRF,4.5,0.219,52117.78555025361,71035.00519407226,0.18404426069309948,0.47174151656543967,0.020198203695389653
19784,JT-04,LIBS_XRF,4.5,0.219,55739.2620943876,71197.00108890611,0.14522544436605705,0.5538151551712659,0.026925332670312722
19785,JT-04,LIBS_XRF,4.5,0.219,58683.58474431691,69784.76418353916,0.12279251701624498,0.5473194839546877,0.04011200884718199
19786,JT-04,LIBS_XRF,4.5,0.219,48157.22859128266,78037.67164668757,0.2300523221433945,0.563527829449911,0.01835517214596163
19787,JT-04,LIBS_XRF,4.5,0.219,53140.10226663784,75802.35165917518,0.23142569868494828,0.5602064293756724,0.02458391929091994
19788,JT-04,LIBS_XRF,4.5,0.219,45235.91685969077,69816.8888766332,0.13804795623004007,0.5018834567579329,0.01618096598549345
19789,JT-04,LIBS_XRF,4.5,0.219,47456.304992447906,78879.27022949199,0.10927146614095765,0.5253717249938517,0.01844674157040619
19790,JT-04,LIBS_XRF,4.5,0.219,58110.71995985354,67136.51943107165,0.19483295107373855,0.48016018278468553,0.03270002726767887
19791,JT-04,LIBS_XRF,4.5,0.219,57975.35719351718,76568.78077391727,0.18925142284565194,0.5382029530569679,0.013592181608956777
19792,JT-04,LIBS_XRF,4.5,0.219,48290.58716598262,77448.77770820932,0.14283591083686703,0.511797744511132,0.024407476078792553
19793,JT-04,LIBS_XRF,4.5,0.219,48966.04728509685,74033.02984186794,0.2226811321050548,0.5338186330840274,0.029200864781397076
19794,JT-04,LIBS_XRF,4.5,0.219,56709.84960676134,67147.64585607697,0.1755312365172042,0.6020059235232346,0.014008487740477304
19795,JT-04,LIBS_XRF,4.5,0.219,60151.36329181885,68366.3426002356,0.15123942176292102,0.5170559218004023,0.013023598610550259
19796,JT-04,LIBS_XRF,4.5,0.219,44271.44668096837,71162.77699651987,0.12132608829835412,0.5507880213624236,0.008908454252909313
19797,JT-04,LIBS_XRF,4.5,0.219,56940.144738399424,76494.15477402421,0.17192555077018798,0.6299700940628302,0.0219785202357791
19798,JT-04,LIBS_XRF,4.5,0.219,44525.03152790229,65542.68892655922,0.11703217897554097,0.5127562760430396,0.027726166880410193
19799,JT-04,LIBS_XRF,4.5,0.219,53179.80723511487,65413.956575011565,0.1685894587797433,0.5629893777474219,0.04457157083610066
19800,JT-04,LIBS_XRF,4.5,0.219,54752.16794929676,74124.34774789614,0.18678626974437776,0.5600996353466667,0.027385501086076496
19801,JT-04,LIBS_XRF,4.5,0.219,49250.60200050434,75635.24897896762,0.18499898452697938,0.5639960430930759,0.03371199964677009
19802,JT-04,LIBS_XRF,4.5,0.219,56384.70823846646,73725.66281850547,0.12937884711141337,0.5593946530565324,0.029042506970435217
19803,JT-04,LIBS_XRF,4.5,0.219,48022.56182281261,74326.89978325232,0.11174899191786461,0.48522599372703284,0.038757366710531434
19804,JT-04,LIBS_XRF,4.5,0.219,62677.48797466925,72322.52671198994,0.11151869358060194,0.4789105886240816,0.023091852970222072
19805,JT-04,LIBS_XRF,4.5,0.219,53547.35647106096,74919.07567662299,0.13421011664643512,0.5162749565664535,0.024781020706809764
19806,JT-04,LIBS_XRF,4.5,0.219,65560.8598947129,73615.51712665579,0.21844429331511983,0.5349548175967093,0.008342368624748273
19807,JT-04,LIBS_XRF,4.5,0.219,48601.332266327125,66060.30934245231,0.22461594589815215,0.5426557165128741,0.02486197918638846
19808,JT-04,LIBS_XRF,4.5,0.219,50773.353373828504,72952.3835150435,0.1574816666116448,0.462836625160352,0.013460183928283943
19809,JT-04,LIBS_XRF,4.5,0.219,47478.42531790976,70766.12992201552,0.26434616417036055,0.5913431922714731,0.019104368807010524
19810,JT-04,LIBS_XRF,4.5,0.219,62222.954855364704,73548.50143860931,0.27995150233735394,0.52452412573764,0.033326098992970066
19811,JT-04,LIBS_XRF,4.5,0.219,47097.62186849992,72022.53422969431,0.18920480259375508,0.4853379955902958,0.031228807025048058
19812,JT-04,LIBS_XRF,4.5,0.219,58470.33643473172,74605.11896857196,0.18361881827185098,0.545309632671205,0.019050284645996965
19813,JT-04,LIBS_XRF,4.5,0.219,67562.38592495715,73828.56055301684,0.22341091213893308,0.5259486102098457,0.02531167434144709
19814,JT-04,LIBS_XRF,4.5,0.219,56121.86379752926,67334.68257171594,0.10432391721488626,0.51137116731912,0.01694541700381362
19815,JT-04,LIBS_XRF,4.5,0.219,54595.9171221901,69660.28512702147,0.16204750088459388,0.5917687465312931,0.02939833487240416
19816,JT-04,LIBS_XRF,4.5,0.219,57867.53481495404,74815.76535917909,0.14770112297522497,0.5566626749027392,0.024379104578481803
19817,JT-04,LIBS_XRF,4.5,0.219,55303.11113893504,76756.89050859296,0.1095503367078109,0.5413313245009276,0.028187878384143963
19818,JT-04,LIBS_XRF,4.5,0.219,55472.7064298482,76081.34267977589,0.16464080733468892,0.5247985781756302,0.01657414660704528
19819,JT-04,LIBS_XRF,4.5,0.219,54072.64430773744,83674.78344142268,0.17875942504783085,0.5185090457067258,0.02639505378840522
19820,JT-04,LIBS_XRF,4.5,0.219,69147.60720629101,78024.79300732333,0.17710122722144964,0.47545371239545225,0.024568501976476233
19821,JT-04,LIBS_XRF,4.5,0.219,47055.831891241076,72405.29699083659,0.1546366455088657,0.576311096666559,0.025300365967126967
19822,JT-04,LIBS_XRF,4.5,0.219,61257.03327088699,68376.0270300984,0.07865158913224582,0.5595602994899166,0.007509917559821356
19823,JT-04,LIBS_XRF,4.5,0.219,50465.548879935726,80214.43266290943,0.1806051225366885,0.5253204133509173,0.01565755364631697
19824,JT-04,LIBS_XRF,4.5,0.219,57298.956934857335,76794.56807649176,0.1710295815611638,0.5578181627957858,0.02337587876183334
19825,JT-04,LIBS_XRF,4.5,0.219,61301.61193365371,65852.31916051605,0.14901265009992706,0.5193321993336082,0.02463273643742693
19826,JT-04,LIBS_XRF,4.5,0.219,52897.12522408956,72453.4352337047,0.14014487888788912,0.5228204830470562,0.019298826086621725
19827,JT-04,LIBS_XRF,4.5,0.219,51276.48733513944,66709.55384416493,0.19322668280181005,0.5475608611218993,0.019169668207897964
19828,JT-04,LIBS_XRF,4.5,0.219,63377.3983040253,76824.05153030744,0.14389539809801583,0.5223989834766003,0.009315001364495633
19829,JT-04,LIBS_XRF,4.5,0.219,50757.4820131701,73709.40429394803,0.17394767008166323,0.5519986681707155,0.023073050295810003
19830,JT-04,LIBS_XRF,4.5,0.219,56592.1895710554,74856.37535417745,0.24373239212352277,0.5638898875220149,0.027145934628145758
19831,JT-04,LIBS_XRF,4.5,0.219,61015.29729924852,70305.397706183,0.20957925555287465,0.5285217456985314,0.02729476849100816
19832,JT-04,LIBS_XRF,4.5,0.219,46454.222482392666,64868.4345809248,0.20016287997058008,0.4642034275977026,0.019527476690858976
19833,JT-04,LIBS_XRF,4.5,0.219,58748.77435983514,71604.97074086596,0.11549695122222081,0.5349707637604604,0.024886516074463304
19834,JT-04,LIBS_XRF,4.5,0.219,59273.94878347173,76340.37865873023,0.1163071777370851,0.540649333418159,0.012140460260289681
19835,JT-04,LIBS_XRF,4.5,0.219,61432.04202770445,72162.75364733099,0.08038497164526422,0.5519349742155533,0.02209081319075825
19836,JT-04,LIBS_XRF,4.5,0.219,53548.48645117017,76305.00423916073,0.20284805915883408,0.5448572065619788,0.018689792740658046
19837,JT-04,LIBS_XRF,4.5,0.219,48862.8213970809,70537.86965894485,0.1887350976501617,0.43335618406776744,0.01640924464942086
19838,JT-04,LIBS_XRF,4.5,0.219,53435.96583758057,80680.8088039458,0.2545296270748607,0.4833056020188497,0.01632240920757195
19839,JT-04,LIBS_XRF,4.5,0.219,61901.64860175343,66976.81312115888,0.1405432776690025,0.5754907475741137,0.014360849097907902
19840,JT-04,LIBS_XRF,4.5,0.219,63943.26739353636,72995.68702848096,0.17994779617572268,0.5277435547479777,0.01381089774135222
19841,JT-04,LIBS_XRF,4.5,0.219,54887.55990367879,71896.27360051479,0.17367807522834774,0.5681045147326919,0.020917506259039372
19842,JT-04,LIBS_XRF,4.5,0.219,55415.26927195017,73644.30570110398,0.19982216822986038,0.583863621380365,0.03404509633048603
19843,JT-04,LIBS_XRF,4.5,0.219,58222.808006979074,69242.83704210946,0.15569892723716636,0.5785758639137074,0.02270358736732506
19844,JT-04,LIBS_XRF,4.5,0.219,53320.15478349848,70752.53229264004,0.2852357045085149,0.4946674649319619,0.017077985316537175
19845,JT-04,LIBS_XRF,4.5,0.219,61404.10615905363,79080.97435430303,0.06584380880132921,0.5190131640905162,0.026940782084283965
19846,JT-04,LIBS_XRF,4.5,0.219,56139.055127617634,63468.2004404188,0.15572927803750647,0.5389497353025768,0.021953397187043186
19847,JT-04,LIBS_XRF,4.5,0.219,55045.92147783359,65737.9690131579,0.11886213640807221,0.5165713583605602,0.01933832777962609
19848,JT-04,LIBS_XRF,4.5,0.219,53689.13087535041,68323.54850447037,0.16849014498377954,0.5315067069032803,0.02576120091655195
19849,JT-04,LIBS_XRF,4.5,0.219,47166.97897128137,73387.92924627422,0.04452119528303557,0.6022381900088567,0.03992332547253988
19850,JT-04,LIBS_XRF,4.5,0.219,56801.27375729864,76130.59820164369,0.2216424823346943,0.5541310298655152,0.031081689774083397
19851,JT-04,LIBS_XRF,4.5,0.219,50987.02074926082,74025.28292486578,0.14144351258081564,0.5345473270068396,0.020703142958740487
19852,JT-04,LIBS_XRF,4.5,0.219,55996.34946238084,69475.05963473176,0.17263477604720648,0.5337115978398234,0.015841601494728026
19853,JT-04,LIBS_XRF,4.5,0.219,45369.100320856305,67751.85081979,0.22415223404160628,0.4967466351124147,0.03267977630706358
19854,JT-04,LIBS_XRF,4.5,0.219,46354.86023937327,73031.89733837449,0.1958828120100714,0.5923084959144481,0.023538954745460156
19855,JT-04,LIBS_XRF,4.5,0.219,59099.14636005723,74865.063258641,0.22411855410674342,0.47557038693333153,0.02521462454678607
19856,JT-04,LIBS_XRF,4.5,0.219,48865.83135331705,73717.19829321891,0.21318202163199643,0.5410841206187714,0.01793958744434168
19857,JT-04,LIBS_XRF,4.5,0.219,62244.41469777706,68209.28055535816,0.16367856187882165,0.5348630965672865,0.011403190348648834
19858,JT-04,LIBS_XRF,4.5,0.219,54795.97197608229,78614.75780281123,0.22885231087131327,0.5028557207491335,0.035598059670311724
19859,JT-04,LIBS_XRF,4.5,0.219,50985.02812150022,73007.6834847359,0.19151923171844196,0.5853753156350666,0.018690277651109453
19860,JT-04,LIBS_XRF,4.5,0.219,49973.44131318608,76559.1088872465,0.15919963084905717,0.5599550975128552,0.017051181253973393
19861,JT-04,LIBS_XRF,4.5,0.219,73245.39798929966,79177.73049990805,0.23896061400789975,0.5511284864973631,0.019987782910350464
19862,JT-04,LIBS_XRF,4.5,0.219,54657.687936006296,68253.4430097976,0.22762848002546957,0.5374979049534845,0.011983421861618125
19863,JT-04,LIBS_XRF,4.5,0.219,52847.535963011076,74523.57767893703,0.12273909175311983,0.5681137696303062,0.01712250628763733
19864,JT-04,LIBS_XRF,4.5,0.219,52369.63757195112,73585.83031517427,0.16994552170175664,0.5222902932365353,0.03170397283095896
19865,JT-04,LIBS_XRF,4.5,0.219,54713.521019160624,67234.53452482665,0.13087247549475206,0.5651718909184386,0.014571695800974314
19866,JT-04,LIBS_XRF,4.5,0.219,51043.183941090814,75191.48476566644,0.18424444227450226,0.5017195090237568,0.017112442398305193
19867,JT-04,LIBS_XRF,4.5,0.219,55496.9411567981,80387.24206045816,0.13349034170773194,0.49977602732318555,0.025216623089656224
19868,JT-04,LIBS_XRF,4.5,0.219,56478.55200057165,72833.2766781008,0.1920945334641732,0.5793814658921002,0.03721909312728214
19869,JT-04,LIBS_XRF,4.5,0.219,57051.811380953375,69533.80492780889,0.12561349567809613,0.4983832835752376,0.0410084408293797
19870,JT-04,LIBS_XRF,4.5,0.219,60669.13000699999,75646.03835144479,0.14436069294444132,0.5048422300503673,0.009103711290572561
19871,JT-04,LIBS_XRF,4.5,0.219,57131.464068724476,75764.8889780513,0.1399987400649428,0.557086704657307,0.03549059833803159
19872,JT-04,LIBS_XRF,4.5,0.219,60550.53318372496,66366.60826398688,0.1427126834946734,0.4892404748538963,0.01361523236081112
19873,JT-04,LIBS_XRF,4.5,0.219,44144.77975942449,68558.92586117619,0.20438034514263345,0.4626215149377578,0.022618313698226714
19874,JT-04,LIBS_XRF,4.5,0.219,47921.033337988905,74502.32639468841,0.22932751865658266,0.5020919332364573,0.025931853470253046
19875,JT-04,LIBS_XRF,4.5,0.219,49731.00837258175,74763.5726571978,0.119844323712633,0.49640613582938464,0.030831754963683504
